original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
282	EFO:0005722-	rna	-	281	0.3		384	sum_sqrt	RNA:SJCRH30
283	EFO:0005723+	rna	+	284	0.3		384	sum_sqrt	RNA:GM23248
284	EFO:0005723-	rna	-	283	0.3		384	sum_sqrt	RNA:GM23248
285	EFO:0005904+	rna	+	286	0.3		384	sum_sqrt	RNA:H7
286	EFO:0005904-	rna	-	285	0.3		384	sum_sqrt	RNA:H7
287	EFO:0006711+	rna	+	288	0.3		384	sum_sqrt	RNA:OCI-LY7
288	EFO:0006711-	rna	-	287	0.3		384	sum_sqrt	RNA:OCI-LY7
289	EFO:0007950+	rna	+	290	0.3		384	sum_sqrt	RNA:GM23338
290	EFO:0007950-	rna	-	289	0.3		384	sum_sqrt	RNA:GM23338
291	EFO:0009318+	rna	+	292	0.3		384	sum_sqrt	RNA:HFFc6
292	EFO:0009318-	rna	-	291	0.3		384	sum_sqrt	RNA:HFFc6
293	EFO:0009747+	rna	+	294	0.3		384	sum_sqrt	RNA:WTC11
294	EFO:0009747-	rna	-	293	0.3		384	sum_sqrt	RNA:WTC11
295	CL:0000103+	rna	+	296	0.3		384	sum_sqrt	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
296	CL:0000103-	rna	-	295	0.3		384	sum_sqrt	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
297	CL:0000115+	rna	+	298	0.3		384	sum_sqrt	RNA:endothelial cell
298	CL:0000115-	rna	-	297	0.3		384	sum_sqrt	RNA:endothelial cell
299	CL:0000127+	rna	+	300	0.3		384	sum_sqrt	RNA:astrocyte
300	CL:0000127-	rna	-	299	0.3		384	sum_sqrt	RNA:astrocyte
301	CL:0000137+	rna	+	302	0.3		384	sum_sqrt	RNA:osteocyte
302	CL:0000137-	rna	-	301	0.3		384	sum_sqrt	RNA:osteocyte
303	CL:0000138+	rna	+	304	0.3		384	sum_sqrt	RNA:chondrocyte
304	CL:0000138-	rna	-	303	0.3		384	sum_sqrt	RNA:chondrocyte
305	CL:0000169+	rna	+	306	0.3		384	sum_sqrt	RNA:type B pancreatic cell
306	CL:0000169-	rna	-	305	0.3		384	sum_sqrt	RNA:type B pancreatic cell
307	CL:0000182+	rna	+	308	0.3		384	sum_sqrt	RNA:hepatocyte originated from H9
308	CL:0000182-	rna	-	307	0.3		384	sum_sqrt	RNA:hepatocyte originated from H9
309	CL:0000187+	rna	+	310	0.3		384	sum_sqrt	RNA:myocyte originated from LHCN-M2
310	CL:0000187-	rna	-	309	0.3		384	sum_sqrt	RNA:myocyte originated from LHCN-M2
311	CL:0000192+	rna	+	312	0.3		384	sum_sqrt	RNA:smooth muscle cell originated from H9
312	CL:0000192-	rna	-	311	0.3		384	sum_sqrt	RNA:smooth muscle cell originated from H9
313	CL:0000223+	rna	+	314	0.3		384	sum_sqrt	RNA:endodermal cell
314	CL:0000223-	rna	-	313	0.3		384	sum_sqrt	RNA:endodermal cell
315	CL:0000679+	rna	+	316	0.3		384	sum_sqrt	RNA:excitatory neuron
316	CL:0000679-	rna	-	315	0.3		384	sum_sqrt	RNA:excitatory neuron
317	CL:0000746+	rna	+	318	0.3		384	sum_sqrt	RNA:cardiac muscle cell originated from RUES2
318	CL:0000746-	rna	-	317	0.3		384	sum_sqrt	RNA:cardiac muscle cell originated from RUES2
319	CL:0000837+	rna	+	320	0.3		384	sum_sqrt	RNA:hematopoietic multipotent progenitor cell
320	CL:0000837-	rna	-	319	0.3		384	sum_sqrt	RNA:hematopoietic multipotent progenitor cell
321	CL:0002351+	rna	+	322	0.3		384	sum_sqrt	RNA:progenitor cell of endocrine pancreas
322	CL:0002351-	rna	-	321	0.3		384	sum_sqrt	RNA:progenitor cell of endocrine pancreas
323	CL:0002372+	rna	+	324	0.3		384	sum_sqrt	RNA:myotube originated from skeletal muscle myoblast
324	CL:0002372-	rna	-	323	0.3		384	sum_sqrt	RNA:myotube originated from skeletal muscle myoblast
325	CL:0011012+	rna	+	326	0.3		384	sum_sqrt	RNA:neural crest cell
326	CL:0011012-	rna	-	325	0.3		384	sum_sqrt	RNA:neural crest cell
327	CL:0011019+	rna	+	328	0.3		384	sum_sqrt	RNA:mesothelial cell of epicardium
328	CL:0011019-	rna	-	327	0.3		384	sum_sqrt	RNA:mesothelial cell of epicardium
329	CL:0011020+	rna	+	330	0.3		384	sum_sqrt	RNA:neural progenitor cell originated from H9
330	CL:0011020-	rna	-	329	0.3		384	sum_sqrt	RNA:neural progenitor cell originated from H9
331	CL:0000062+	rna	+	332	0.3		384	sum_sqrt	RNA:osteoblast female adult (56 years) and male adult (62 years)
332	CL:0000062-	rna	-	331	0.3		384	sum_sqrt	RNA:osteoblast female adult (56 years) and male adult (62 years)
333	CL:0000084+	rna	+	334	0.3		384	sum_sqrt	RNA:T-cell male adult (42 years)
334	CL:0000084-	rna	-	333	0.3		384	sum_sqrt	RNA:T-cell male adult (42 years)
335	CL:0000127+	rna	+	336	0.3		384	sum_sqrt	RNA:astrocyte
336	CL:0000127-	rna	-	335	0.3		384	sum_sqrt	RNA:astrocyte
337	CL:0000307+	rna	+	338	0.3		384	sum_sqrt	RNA:tracheal epithelial cell male adult (21 years) and male adult (68 years)
338	CL:0000307-	rna	-	337	0.3		384	sum_sqrt	RNA:tracheal epithelial cell male adult (21 years) and male adult (68 years)
339	CL:0000346+	rna	+	340	0.3		384	sum_sqrt	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)
340	CL:0000346-	rna	-	339	0.3		384	sum_sqrt	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)
341	CL:0000515+	rna	+	342	0.3		384	sum_sqrt	RNA:skeletal muscle myoblast
342	CL:0000515-	rna	-	341	0.3		384	sum_sqrt	RNA:skeletal muscle myoblast
343	CL:0000594+	rna	+	344	0.3		384	sum_sqrt	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)
344	CL:0000594-	rna	-	343	0.3		384	sum_sqrt	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)
345	CL:0000624+	rna	+	346	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
346	CL:0000624-	rna	-	345	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
347	CL:0000625+	rna	+	348	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
348	CL:0000625-	rna	-	347	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
349	CL:0000650+	rna	+	350	0.3		384	sum_sqrt	RNA:mesangial cell NONE and female embryo (21 weeks)
350	CL:0000650-	rna	-	349	0.3		384	sum_sqrt	RNA:mesangial cell NONE and female embryo (21 weeks)
351	CL:0000842+	rna	+	352	0.3		384	sum_sqrt	RNA:mononuclear cell female adult (52 years)
352	CL:0000842-	rna	-	351	0.3		384	sum_sqrt	RNA:mononuclear cell female adult (52 years)
353	CL:0000895+	rna	+	354	0.3		384	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
354	CL:0000895-	rna	-	353	0.3		384	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
355	CL:0000896+	rna	+	356	0.3		384	sum_sqrt	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads
356	CL:0000896-	rna	-	355	0.3		384	sum_sqrt	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads
357	CL:0000897+	rna	+	358	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
358	CL:0000897-	rna	-	357	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
359	CL:0000900+	rna	+	360	0.3		384	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell male adult (30 years)
360	CL:0000900-	rna	-	359	0.3		384	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell male adult (30 years)
361	CL:0000906+	rna	+	362	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
362	CL:0000906-	rna	-	361	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
363	CL:0000909+	rna	+	364	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)
364	CL:0000909-	rna	-	363	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)
365	CL:0002098+	rna	+	366	0.3		384	sum_sqrt	RNA:regular cardiac myocyte female adult (51 years) and male adult (48 years)
366	CL:0002098-	rna	-	365	0.3		384	sum_sqrt	RNA:regular cardiac myocyte female adult (51 years) and male adult (48 years)
367	CL:0002188+	rna	+	368	0.3		384	sum_sqrt	RNA:glomerular endothelial cell female embryo (22 weeks) and male embryo (22 weeks)
368	CL:0002188-	rna	-	367	0.3		384	sum_sqrt	RNA:glomerular endothelial cell female embryo (22 weeks) and male embryo (22 weeks)
369	CL:0002306+	rna	+	370	0.3		384	sum_sqrt	RNA:epithelial cell of proximal tubule
370	CL:0002306-	rna	-	369	0.3		384	sum_sqrt	RNA:epithelial cell of proximal tubule
371	CL:0002327+	rna	+	372	0.3		384	sum_sqrt	RNA:mammary epithelial cell female adult (23 years)
372	CL:0002327-	rna	-	371	0.3		384	sum_sqrt	RNA:mammary epithelial cell female adult (23 years)
373	CL:0002328+	rna	+	374	0.3		384	sum_sqrt	RNA:bronchial epithelial cell female adult (40 years) and male adult (68 years)
374	CL:0002328-	rna	-	373	0.3		384	sum_sqrt	RNA:bronchial epithelial cell female adult (40 years) and male adult (68 years)
375	CL:0002366+	rna	+	376	0.3		384	sum_sqrt	RNA:myometrial cell female adult (34 years)
376	CL:0002366-	rna	-	375	0.3		384	sum_sqrt	RNA:myometrial cell female adult (34 years)
377	CL:0002368+	rna	+	378	0.3		384	sum_sqrt	RNA:airway epithelial cell
378	CL:0002368-	rna	-	377	0.3		384	sum_sqrt	RNA:airway epithelial cell
379	CL:0002518+	rna	+	380	0.3		384	sum_sqrt	RNA:kidney epithelial cell male embryo (22 weeks) and male newborn
380	CL:0002518-	rna	-	379	0.3		384	sum_sqrt	RNA:kidney epithelial cell male embryo (22 weeks) and male newborn
381	CL:0002539+	rna	+	382	0.3		384	sum_sqrt	RNA:aortic smooth muscle cell male adult (21 years) and male adult (54 years)
382	CL:0002539-	rna	-	381	0.3		384	sum_sqrt	RNA:aortic smooth muscle cell male adult (21 years) and male adult (54 years)
383	CL:0002540+	rna	+	384	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)
384	CL:0002540-	rna	-	383	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)
385	CL:0002543+	rna	+	386	0.3		384	sum_sqrt	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)
386	CL:0002543-	rna	-	385	0.3		384	sum_sqrt	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)
387	CL:0002545+	rna	+	388	0.3		384	sum_sqrt	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)
388	CL:0002545-	rna	-	387	0.3		384	sum_sqrt	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)
389	CL:0002547+	rna	+	390	0.3		384	sum_sqrt	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)
390	CL:0002547-	rna	-	389	0.3		384	sum_sqrt	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)
391	CL:0002551+	rna	+	392	0.3		384	sum_sqrt	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)
392	CL:0002551-	rna	-	391	0.3		384	sum_sqrt	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)
393	CL:0002553+	rna	+	394	0.3		384	sum_sqrt	RNA:fibroblast of lung female adult (83 years) and male adult (23 years)
394	CL:0002553-	rna	-	393	0.3		384	sum_sqrt	RNA:fibroblast of lung female adult (83 years) and male adult (23 years)
395	CL:0002558+	rna	+	396	0.3		384	sum_sqrt	RNA:fibroblast of villous mesenchyme female newborn and male newborn
396	CL:0002558-	rna	-	395	0.3		384	sum_sqrt	RNA:fibroblast of villous mesenchyme female newborn and male newborn
397	CL:0002568+	rna	+	398	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn
398	CL:0002568-	rna	-	397	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn
399	CL:0002570+	rna	+	400	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)
400	CL:0002570-	rna	-	399	0.3		384	sum_sqrt	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)
401	CL:0002577+	rna	+	402	0.3		384	sum_sqrt	RNA:placental epithelial cell female newborn and male newborn
402	CL:0002577-	rna	-	401	0.3		384	sum_sqrt	RNA:placental epithelial cell female newborn and male newborn
403	CL:0002583+	rna	+	404	0.3		384	sum_sqrt	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)
404	CL:0002583-	rna	-	403	0.3		384	sum_sqrt	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)
405	CL:0002584+	rna	+	406	0.3		384	sum_sqrt	RNA:renal cortical epithelial cell female adult (69 years) and male adult (84 years)
406	CL:0002584-	rna	-	405	0.3		384	sum_sqrt	RNA:renal cortical epithelial cell female adult (69 years) and male adult (84 years)
407	CL:0002591+	rna	+	408	0.3		384	sum_sqrt	RNA:smooth muscle cell of the pulmonary artery male adult (26 years) and male adult (28 years)
408	CL:0002591-	rna	-	407	0.3		384	sum_sqrt	RNA:smooth muscle cell of the pulmonary artery male adult (26 years) and male adult (28 years)
409	CL:0002592+	rna	+	410	0.3		384	sum_sqrt	RNA:smooth muscle cell of the coronary artery female adult (53 years) and male adult (55 years)
410	CL:0002592-	rna	-	409	0.3		384	sum_sqrt	RNA:smooth muscle cell of the coronary artery female adult (53 years) and male adult (55 years)
411	CL:0002594+	rna	+	412	0.3		384	sum_sqrt	RNA:smooth muscle cell of the umbilical artery female newborn and male newborn
412	CL:0002594-	rna	-	411	0.3		384	sum_sqrt	RNA:smooth muscle cell of the umbilical artery female newborn and male newborn
413	CL:0002597+	rna	+	414	0.3		384	sum_sqrt	RNA:smooth muscle cell of bladder female adult (53 years) and male adult (62 years)
414	CL:0002597-	rna	-	413	0.3		384	sum_sqrt	RNA:smooth muscle cell of bladder female adult (53 years) and male adult (62 years)
415	CL:0002598+	rna	+	416	0.3		384	sum_sqrt	RNA:bronchial smooth muscle cell male adult (52 years) and male adult (59 years)
416	CL:0002598-	rna	-	415	0.3		384	sum_sqrt	RNA:bronchial smooth muscle cell male adult (52 years) and male adult (59 years)
417	CL:0002600+	rna	+	418	0.3		384	sum_sqrt	RNA:smooth muscle cell of trachea male adult (28 years) and male adult (56 years)
418	CL:0002600-	rna	-	417	0.3		384	sum_sqrt	RNA:smooth muscle cell of trachea male adult (28 years) and male adult (56 years)
419	CL:0002601+	rna	+	420	0.3		384	sum_sqrt	RNA:uterine smooth muscle cell female adult (48 years) and female adult (50 years)
420	CL:0002601-	rna	-	419	0.3		384	sum_sqrt	RNA:uterine smooth muscle cell female adult (48 years) and female adult (50 years)
421	CL:0002618+	rna	+	422	0.3		384	sum_sqrt	RNA:endothelial cell of umbilical vein newborn
422	CL:0002618-	rna	-	421	0.3		384	sum_sqrt	RNA:endothelial cell of umbilical vein newborn
423	CL:0010002+	rna	+	424	0.3		384	sum_sqrt	RNA:epithelial cell of umbilical artery female newborn and male newborn
424	CL:0010002-	rna	-	423	0.3		384	sum_sqrt	RNA:epithelial cell of umbilical artery female newborn and male newborn
425	CL:0010003+	rna	+	426	0.3		384	sum_sqrt	RNA:epithelial cell of alveolus of lung NONE and female embryo (21 weeks)
426	CL:0010003-	rna	-	425	0.3		384	sum_sqrt	RNA:epithelial cell of alveolus of lung NONE and female embryo (21 weeks)
427	CL:1000458+	rna	+	428	0.3		384	sum_sqrt	RNA:melanocyte of skin male child (1 year) and male child (3 years)
428	CL:1000458-	rna	-	427	0.3		384	sum_sqrt	RNA:melanocyte of skin male child (1 year) and male child (3 years)
429	CL:1001568+	rna	+	430	0.3		384	sum_sqrt	RNA:pulmonary artery endothelial cell male adult (23 years) and male adult (52 years)
430	CL:1001568-	rna	-	429	0.3		384	sum_sqrt	RNA:pulmonary artery endothelial cell male adult (23 years) and male adult (52 years)
431	CL:2000007+	rna	+	432	0.3		384	sum_sqrt	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)
432	CL:2000007-	rna	-	431	0.3		384	sum_sqrt	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)
433	CL:2000010+	rna	+	434	0.3		384	sum_sqrt	RNA:dermis blood vessel endothelial cell female child (16 years) and male child (13 years)
434	CL:2000010-	rna	-	433	0.3		384	sum_sqrt	RNA:dermis blood vessel endothelial cell female child (16 years) and male child (13 years)
435	CL:2000011+	rna	+	436	0.3		384	sum_sqrt	RNA:dermis lymphatic vessel endothelial cell female adult (45 years) and male child (6 years)
436	CL:2000011-	rna	-	435	0.3		384	sum_sqrt	RNA:dermis lymphatic vessel endothelial cell female adult (45 years) and male child (6 years)
437	CL:2000016+	rna	+	438	0.3		384	sum_sqrt	RNA:lung microvascular endothelial cell female adult (55 years) and male adult (63 years)
438	CL:2000016-	rna	-	437	0.3		384	sum_sqrt	RNA:lung microvascular endothelial cell female adult (55 years) and male adult (63 years)
439	CL:2000018+	rna	+	440	0.3		384	sum_sqrt	RNA:endothelial cell of coronary artery female adult (41 years) and male adult (77 years)
440	CL:2000018-	rna	-	439	0.3		384	sum_sqrt	RNA:endothelial cell of coronary artery female adult (41 years) and male adult (77 years)
441	CL:2000040+	rna	+	442	0.3		384	sum_sqrt	RNA:bladder microvascular endothelial cell male adult (46 years) and male adult (60 years)
442	CL:2000040-	rna	-	441	0.3		384	sum_sqrt	RNA:bladder microvascular endothelial cell male adult (46 years) and male adult (60 years)
443	CL:2000041+	rna	+	444	0.3		384	sum_sqrt	RNA:dermis microvascular lymphatic vessel endothelial cell female adult (38 years) and female adult (64 years)
444	CL:2000041-	rna	-	443	0.3		384	sum_sqrt	RNA:dermis microvascular lymphatic vessel endothelial cell female adult (38 years) and female adult (64 years)
445	CL:2000066+	rna	+	446	0.3		384	sum_sqrt	RNA:cardiac ventricle fibroblast NONE and male adult (18 years)
446	CL:2000066-	rna	-	445	0.3		384	sum_sqrt	RNA:cardiac ventricle fibroblast NONE and male adult (18 years)
447	CL:2000067+	rna	+	448	0.3		384	sum_sqrt	RNA:cardiac atrium fibroblast male child (2 years)
448	CL:2000067-	rna	-	447	0.3		384	sum_sqrt	RNA:cardiac atrium fibroblast male child (2 years)
449	CL:2000068+	rna	+	450	0.3		384	sum_sqrt	RNA:pericardium fibroblast NONE and female embryo (20 weeks)
450	CL:2000068-	rna	-	449	0.3		384	sum_sqrt	RNA:pericardium fibroblast NONE and female embryo (20 weeks)
451	CL:2000071+	rna	+	452	0.3		384	sum_sqrt	RNA:mammary microvascular endothelial cell female adult (26 years)
452	CL:2000071-	rna	-	451	0.3		384	sum_sqrt	RNA:mammary microvascular endothelial cell female adult (26 years)
453	CL:2000078+	rna	+	454	0.3		384	sum_sqrt	RNA:placental pericyte female newborn and male newborn
454	CL:2000078-	rna	-	453	0.3		384	sum_sqrt	RNA:placental pericyte female newborn and male newborn
455	CL:2000091+	rna	+	456	0.3		384	sum_sqrt	RNA:endometrial microvascular endothelial cells female adult (34 years)
456	CL:2000091-	rna	-	455	0.3		384	sum_sqrt	RNA:endometrial microvascular endothelial cells female adult (34 years)
457	CL:2000092+	rna	+	458	0.3		384	sum_sqrt	RNA:hair follicular keratinocyte male adult (55 years)
458	CL:2000092-	rna	-	457	0.3		384	sum_sqrt	RNA:hair follicular keratinocyte male adult (55 years)
459	CL:2000093+	rna	+	460	0.3		384	sum_sqrt	RNA:bronchus fibroblast of lung
460	CL:2000093-	rna	-	459	0.3		384	sum_sqrt	RNA:bronchus fibroblast of lung
461	CL:2000094+	rna	+	462	0.3		384	sum_sqrt	RNA:nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa female adult (70 years) and male adult (46 years)
462	CL:2000094-	rna	-	461	0.3		384	sum_sqrt	RNA:nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa female adult (70 years) and male adult (46 years)
463	NTR:0000497+	rna	+	464	0.3		384	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
464	NTR:0000497-	rna	-	463	0.3		384	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
465	NTR:0000499+	rna	+	466	0.3		384	sum_sqrt	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
466	NTR:0000499-	rna	-	465	0.3		384	sum_sqrt	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
467	NTR:0000502+	rna	+	468	0.3		384	sum_sqrt	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
468	NTR:0000502-	rna	-	467	0.3		384	sum_sqrt	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
469	NTR:0000504+	rna	+	470	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
470	NTR:0000504-	rna	-	469	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
471	NTR:0000537+	rna	+	472	0.3		384	sum_sqrt	RNA:activated T-cell male adult (42 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
472	NTR:0000537-	rna	-	471	0.3		384	sum_sqrt	RNA:activated T-cell male adult (42 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
473	NTR:0000491+	rna	+	474	0.3		384	sum_sqrt	RNA:Right ventricle myocardium inferior tissue male adult (60 years)
474	NTR:0000491-	rna	-	473	0.3		384	sum_sqrt	RNA:Right ventricle myocardium inferior tissue male adult (60 years)
475	NTR:0000492+	rna	+	476	0.3		384	sum_sqrt	RNA:Right ventricle myocardium superior tissue male adult (60 years)
476	NTR:0000492-	rna	-	475	0.3		384	sum_sqrt	RNA:Right ventricle myocardium superior tissue male adult (60 years)
477	NTR:0000493+	rna	+	478	0.3		384	sum_sqrt	RNA:left ventricle myocardium inferior tissue male adult (60 years)
478	NTR:0000493-	rna	-	477	0.3		384	sum_sqrt	RNA:left ventricle myocardium inferior tissue male adult (60 years)
479	NTR:0000494+	rna	+	480	0.3		384	sum_sqrt	RNA:left ventricle myocardium superior tissue male adult (60 years)
480	NTR:0000494-	rna	-	479	0.3		384	sum_sqrt	RNA:left ventricle myocardium superior tissue male adult (60 years)
481	UBERON:0000019+	rna	+	482	0.3		384	sum_sqrt	RNA:camera-type eye tissue female embryo (20 weeks) and female embryo (24 weeks)
482	UBERON:0000019-	rna	-	481	0.3		384	sum_sqrt	RNA:camera-type eye tissue female embryo (20 weeks) and female embryo (24 weeks)
483	UBERON:0000081+	rna	+	484	0.3		384	sum_sqrt	RNA:metanephros tissue female embryo (20 weeks) and female embryo (24 weeks)
484	UBERON:0000081-	rna	-	483	0.3		384	sum_sqrt	RNA:metanephros tissue female embryo (20 weeks) and female embryo (24 weeks)
485	UBERON:0000317+	rna	+	486	0.3		384	sum_sqrt	RNA:colonic mucosa tissue female adult (41 years)
486	UBERON:0000317-	rna	-	485	0.3		384	sum_sqrt	RNA:colonic mucosa tissue female adult (41 years)
487	UBERON:0000473+	rna	+	488	0.3		384	sum_sqrt	RNA:testis tissue male adult (37 years)
488	UBERON:0000473-	rna	-	487	0.3		384	sum_sqrt	RNA:testis tissue male adult (37 years)
489	UBERON:0000945+	rna	+	490	0.3		384	sum_sqrt	RNA:stomach tissue female embryo (40 weeks) and male embryo (36 weeks)
490	UBERON:0000945-	rna	-	489	0.3		384	sum_sqrt	RNA:stomach tissue female embryo (40 weeks) and male embryo (36 weeks)
491	UBERON:0000947+	rna	+	492	0.3		384	sum_sqrt	RNA:aorta tissue female adult (41 years)
492	UBERON:0000947-	rna	-	491	0.3		384	sum_sqrt	RNA:aorta tissue female adult (41 years)
493	UBERON:0000948+	rna	+	494	0.3		384	sum_sqrt	RNA:heart tissue female embryo (19 weeks) and female embryo (28 weeks)
494	UBERON:0000948-	rna	-	493	0.3		384	sum_sqrt	RNA:heart tissue female embryo (19 weeks) and female embryo (28 weeks)
495	UBERON:0000992+	rna	+	496	0.3		384	sum_sqrt	RNA:ovary tissue female adult (51 years)
496	UBERON:0000992-	rna	-	495	0.3		384	sum_sqrt	RNA:ovary tissue female adult (51 years)
497	UBERON:0000995+	rna	+	498	0.3		384	sum_sqrt	RNA:uterus tissue female embryo (24 weeks) and female embryo (28 weeks)
498	UBERON:0000995-	rna	-	497	0.3		384	sum_sqrt	RNA:uterus tissue female embryo (24 weeks) and female embryo (28 weeks)
499	UBERON:0000996+	rna	+	500	0.3		384	sum_sqrt	RNA:vagina tissue female adult (53 years)
500	UBERON:0000996-	rna	-	499	0.3		384	sum_sqrt	RNA:vagina tissue female adult (53 years)
501	UBERON:0001072+	rna	+	502	0.3		384	sum_sqrt	RNA:posterior vena cava tissue female adult (47 years)
502	UBERON:0001072-	rna	-	501	0.3		384	sum_sqrt	RNA:posterior vena cava tissue female adult (47 years)
503	UBERON:0001114+	rna	+	504	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (41 years)
504	UBERON:0001114-	rna	-	503	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (41 years)
505	UBERON:0001115+	rna	+	506	0.3		384	sum_sqrt	RNA:left lobe of liver tissue male adult (45 years)
506	UBERON:0001115-	rna	-	505	0.3		384	sum_sqrt	RNA:left lobe of liver tissue male adult (45 years)
507	UBERON:0001134+	rna	+	508	0.3		384	sum_sqrt	RNA:skeletal muscle tissue tissue female embryo (19 weeks) and male embryo (22 weeks)
508	UBERON:0001134-	rna	-	507	0.3		384	sum_sqrt	RNA:skeletal muscle tissue tissue female embryo (19 weeks) and male embryo (22 weeks)
509	UBERON:0001150+	rna	+	510	0.3		384	sum_sqrt	RNA:body of pancreas tissue female adult (53 years)
510	UBERON:0001150-	rna	-	509	0.3		384	sum_sqrt	RNA:body of pancreas tissue female adult (53 years)
511	UBERON:0001157+	rna	+	512	0.3		384	sum_sqrt	RNA:transverse colon tissue female adult (51 years)
512	UBERON:0001157-	rna	-	511	0.3		384	sum_sqrt	RNA:transverse colon tissue female adult (51 years)
513	UBERON:0001159+	rna	+	514	0.3		384	sum_sqrt	RNA:sigmoid colon tissue female adult (53 years)
514	UBERON:0001159-	rna	-	513	0.3		384	sum_sqrt	RNA:sigmoid colon tissue female adult (53 years)
515	UBERON:0001211+	rna	+	516	0.3		384	sum_sqrt	RNA:Peyer's patch tissue male adult (54 years)
516	UBERON:0001211-	rna	-	515	0.3		384	sum_sqrt	RNA:Peyer's patch tissue male adult (54 years)
517	UBERON:0001255+	rna	+	518	0.3		384	sum_sqrt	RNA:urinary bladder tissue female embryo (20 weeks) and female embryo (24 weeks)
518	UBERON:0001255-	rna	-	517	0.3		384	sum_sqrt	RNA:urinary bladder tissue female embryo (20 weeks) and female embryo (24 weeks)
519	UBERON:0001264+	rna	+	520	0.3		384	sum_sqrt	RNA:pancreas tissue female child (16 years)
